ticker,time,open,close,high,low,volume
VNINDEX,2025-07-01,1376.07,1377.84,1382.16,1369.74,725894731
VNINDEX,2025-07-02,1377.84,1384.59,1384.72,1372.27,850174592
VNINDEX,2025-07-03,1384.59,1381.96,1392.39,1377.06,1316396602
VNINDEX,2025-07-04,1381.96,1386.97,1388.04,1379.4,835995342
VNINDEX,2025-07-07,1386.97,1402.06,1402.32,1386.97,1231774285
VNINDEX,2025-07-08,1407.07,1410.64,1411.22,1406.99,76518474
BSR,2025-07-01,17.9,17.8,17.9,17.7,2098271
BSR,2025-07-02,17.8,17.8,17.8,17.7,1582821
BSR,2025-07-03,17.85,17.85,18.1,17.8,2635225
BSR,2025-07-04,18.0,17.95,18.2,17.9,2621670
BSR,2025-07-07,17.95,17.95,18.1,17.9,2588624
BSR,2025-07-08,18.05,18.0,18.1,18.0,497400
PLX,2025-07-01,37.25,36.9,37.25,36.9,1079302
PLX,2025-07-02,36.9,36.95,37.1,36.85,680205
PLX,2025-07-03,37.2,37.0,37.4,37.0,783203
PLX,2025-07-04,37.0,37.25,37.3,37.0,938298
PLX,2025-07-07,37.25,37.1,37.3,37.0,986164
PLX,2025-07-08,37.1,37.3,37.3,37.1,116900
PVS,2025-07-01,31.7,32.1,33.0,29.8,4913035
PVS,2025-07-02,32.1,32.2,32.3,31.8,3761596
PVS,2025-07-03,32.3,32.1,32.8,31.9,6206517
PVS,2025-07-04,32.1,32.2,32.5,32.0,3654459
PVS,2025-07-07,32.4,32.1,32.5,32.0,5510248
PVS,2025-07-08,32.2,32.4,32.6,32.2,649000
PVD,2025-07-01,20.2,19.75,20.2,19.75,4928016
PVD,2025-07-02,19.8,19.75,19.9,19.7,4167023
PVD,2025-07-03,19.95,19.9,20.15,19.75,4222937
PVD,2025-07-04,20.0,20.15,20.25,19.95,4983184
PVD,2025-07-07,20.2,20.0,20.25,20.0,5092886
PVD,2025-07-08,20.15,20.2,20.25,20.15,628800
OIL,2025-07-01,11.4,11.4,11.6,11.3,751592
OIL,2025-07-02,11.4,11.2,11.4,11.1,1237807
OIL,2025-07-03,11.3,11.3,11.4,11.2,907306
OIL,2025-07-04,11.3,11.3,11.4,11.2,600903
OIL,2025-07-07,11.3,11.2,11.4,11.1,881662
OIL,2025-07-08,11.2,11.2,11.4,11.2,63300
