ticker,time,open,close,high,low,volume
VNINDEX,2025-07-01,1376.07,1377.84,1382.16,1369.74,725894731
VNINDEX,2025-07-02,1377.84,1384.59,1384.72,1372.27,850174592
VNINDEX,2025-07-03,1384.59,1381.96,1392.39,1377.06,1316396602
VNINDEX,2025-07-04,1381.96,1386.97,1388.04,1379.4,835995342
VNINDEX,2025-07-07,1386.97,1402.06,1402.32,1386.97,1231774285
VNINDEX,2025-07-08,1407.07,1410.64,1411.22,1406.99,76518474
SSI,2025-07-01,24.75,24.45,24.8,24.35,15151162
SSI,2025-07-02,24.4,25.5,25.8,24.35,41277820
SSI,2025-07-03,25.5,25.75,26.3,25.15,58345400
SSI,2025-07-04,25.9,25.9,26.15,25.6,21032421
SSI,2025-07-07,26.2,26.3,26.45,26.05,33323916
SSI,2025-07-08,26.4,26.5,26.6,26.4,4659100
VND,2025-07-01,17.2,16.8,17.25,16.75,17647071
VND,2025-07-02,16.8,17.5,17.65,16.75,34461879
VND,2025-07-03,17.55,17.35,17.8,17.0,44518983
VND,2025-07-04,17.35,17.2,17.45,17.1,14624114
VND,2025-07-07,17.35,17.45,17.6,17.3,20072137
VND,2025-07-08,17.6,17.55,17.7,17.55,2806400
VCI,2025-07-01,35.75,35.4,35.85,35.3,4492112
VCI,2025-07-02,35.4,36.5,36.95,35.4,11566120
VCI,2025-07-03,36.5,36.8,37.3,36.25,16710333
VCI,2025-07-04,37.0,36.7,37.2,36.5,5155469
VCI,2025-07-07,37.0,37.1,37.4,36.95,10018760
VCI,2025-07-08,37.2,37.25,37.45,37.2,1091200
HCM,2025-07-01,21.5,21.25,21.55,21.2,7421755
HCM,2025-07-02,21.25,22.7,22.7,21.2,22339363
HCM,2025-07-03,22.8,23.2,23.8,22.6,23383320
HCM,2025-07-04,23.3,23.5,23.85,23.3,14543221
HCM,2025-07-07,23.8,23.75,24.0,23.5,12471791
HCM,2025-07-08,23.9,23.8,23.9,23.8,587200
SHS,2025-07-01,11.9,12.8,13.0,11.9,7140017
SHS,2025-07-02,11.6,13.4,13.6,11.6,30917861
SHS,2025-07-03,13.4,13.4,13.8,13.2,37258010
SHS,2025-07-04,13.5,13.5,13.7,13.3,17159095
SHS,2025-07-07,13.5,14.1,14.3,13.5,39308246
SHS,2025-07-08,14.1,14.2,14.4,14.1,5854600
MBS,2025-07-01,27.0,26.7,27.2,26.7,3020420
MBS,2025-07-02,26.8,27.5,28.2,26.6,7873863
MBS,2025-07-03,27.4,27.3,28.1,27.1,8314554
MBS,2025-07-04,27.3,27.4,27.9,27.2,3840242
MBS,2025-07-07,27.5,28.0,28.2,27.4,6746821
MBS,2025-07-08,28.0,28.2,28.4,28.0,760200
VIX,2025-07-01,12.9,12.8,12.9,12.65,25911682
VIX,2025-07-02,12.8,13.65,13.65,12.8,120989116
VIX,2025-07-03,13.7,14.15,14.6,13.6,125443258
VIX,2025-07-04,14.3,14.55,14.8,14.3,74349538
VIX,2025-07-07,14.75,14.85,15.2,14.55,69967069
VIX,2025-07-08,14.85,14.8,15.0,14.8,3129800
FTS,2025-07-01,37.8,37.25,37.8,37.1,2713732
FTS,2025-07-02,37.3,39.85,39.85,37.2,11680588
FTS,2025-07-03,39.9,39.8,40.95,38.9,8386702
FTS,2025-07-04,40.2,39.4,40.5,39.2,5103793
FTS,2025-07-07,39.75,39.9,40.2,39.4,5118464
FTS,2025-07-08,40.25,40.0,40.3,39.95,559900
BSI,2025-07-01,41.3,40.6,41.3,40.5,747830
BSI,2025-07-02,40.7,42.75,43.2,40.55,2647917
BSI,2025-07-03,42.75,42.8,43.75,42.05,2806229
BSI,2025-07-04,42.8,42.5,43.3,42.45,1266087
BSI,2025-07-07,42.85,43.0,43.3,42.6,1669202
BSI,2025-07-08,43.05,43.2,43.5,43.05,200500
EVF,2025-07-01,10.5,10.45,10.55,10.4,6990440
EVF,2025-07-02,10.45,10.75,10.9,10.45,16213502
EVF,2025-07-03,10.7,10.8,11.25,10.55,27521603
EVF,2025-07-04,10.95,10.8,11.05,10.75,7078237
EVF,2025-07-07,10.95,10.9,11.15,10.85,15040775
EVF,2025-07-08,11.0,10.95,11.05,10.95,1110100
CTS,2025-07-01,27.0,26.4,27.05,26.35,1591878
CTS,2025-07-02,26.4,28.2,28.2,26.4,5260927
CTS,2025-07-03,28.2,28.0,28.85,27.0,3311609
CTS,2025-07-04,28.4,27.95,28.45,27.7,1848960
CTS,2025-07-07,28.3,27.9,28.4,27.65,2565057
CTS,2025-07-08,28.1,28.1,28.25,28.1,142900
DSC,2025-07-01,15.0,14.95,15.15,14.8,74050
DSC,2025-07-02,15.15,15.05,15.2,14.8,100917
DSC,2025-07-03,15.2,15.05,15.35,15.05,78800
DSC,2025-07-04,15.25,15.1,15.25,14.85,20603
DSC,2025-07-07,15.25,15.15,15.25,15.05,98619
DSC,2025-07-08,15.15,15.15,15.15,15.15,600
BVS,2025-07-01,31.9,31.7,32.1,31.5,407520
BVS,2025-07-02,31.5,33.4,34.1,31.5,1239984
BVS,2025-07-03,33.5,33.4,34.0,32.6,1243238
BVS,2025-07-04,33.6,33.1,33.6,33.0,540163
BVS,2025-07-07,33.2,33.4,33.7,33.2,691096
BVS,2025-07-08,33.4,33.6,34.0,33.4,85200
