ticker,time,open,close,high,low,volume
VNINDEX,2025-06-02,1332.6,1336.3,1336.33,1322.95,860775405
VNINDEX,2025-06-03,1336.3,1347.25,1350.89,1336.3,1035220959
VNINDEX,2025-06-04,1347.25,1345.74,1351.14,1341.53,952672647
VNINDEX,2025-06-05,1345.74,1342.09,1347.49,1336.11,756976552
VNINDEX,2025-06-06,1342.09,1329.89,1344.92,1325.45,901235898
VNINDEX,2025-06-09,1329.89,1310.57,1331.56,1309.05,718708721
VNINDEX,2025-06-10,1310.57,1316.23,1323.61,1299.94,703372014
VNINDEX,2025-06-11,1316.23,1315.2,1322.07,1306.25,546076606
VNINDEX,2025-06-12,1315.2,1322.99,1326.03,1308.63,811549322
VNINDEX,2025-06-13,1322.99,1315.49,1326.62,1304.12,1164364579
VNINDEX,2025-06-16,1315.49,1338.11,1338.66,1307.37,779999910
VNINDEX,2025-06-17,1338.11,1347.69,1353.01,1338.11,763834636
VNINDEX,2025-06-18,1347.69,1346.83,1353.99,1341.64,768168609
VNINDEX,2025-06-19,1346.83,1352.04,1353.96,1342.08,651813682
VNINDEX,2025-06-20,1352.04,1349.35,1356.78,1342.31,779673486
VNINDEX,2025-06-23,1349.35,1358.18,1358.26,1338.49,735461142
VNINDEX,2025-06-24,1358.18,1366.77,1371.24,1355.53,883404856
VNINDEX,2025-06-25,1366.77,1366.75,1371.57,1364.09,734078816
VNINDEX,2025-06-26,1366.75,1365.67,1372.74,1360.78,599210662
VNINDEX,2025-06-27,1365.67,1371.44,1373.28,1362.09,678584222
VNINDEX,2025-06-30,1371.44,1376.07,1377.3,1371.44,637621732
VNINDEX,2025-07-01,1376.07,1377.84,1382.16,1369.74,725894731
VNINDEX,2025-07-02,1377.84,1384.59,1384.72,1372.27,850174592
VNINDEX,2025-07-03,1384.59,1381.96,1392.39,1377.06,1316396602
VNINDEX,2025-07-04,1381.96,1386.97,1388.04,1379.4,835995342
VNINDEX,2025-07-07,1386.97,1402.06,1402.32,1386.97,1231774285
VNINDEX,2025-07-08,1407.07,1410.64,1411.22,1406.99,76518474
VGI,2025-06-02,67.2,67.8,68.1,67.0,317460
VGI,2025-06-03,67.4,68.0,68.4,67.4,261900
VGI,2025-06-04,68.1,69.3,69.4,68.1,604796
VGI,2025-06-05,69.3,71.2,71.5,69.3,849592
VGI,2025-06-06,71.2,70.8,73.3,70.6,732067
VGI,2025-06-09,70.9,69.4,71.0,69.0,442814
VGI,2025-06-10,69.8,71.7,73.0,69.0,912124
VGI,2025-06-11,71.9,76.0,77.6,71.3,2024648
VGI,2025-06-12,76.2,74.9,77.8,74.0,752484
VGI,2025-06-13,74.9,72.2,75.1,71.1,1319879
VGI,2025-06-16,72.2,74.4,74.7,71.2,675469
VGI,2025-06-17,74.5,73.6,74.7,73.1,499750
VGI,2025-06-18,73.9,72.6,74.3,72.3,668879
VGI,2025-06-19,72.6,72.5,73.0,72.1,351326
VGI,2025-06-20,72.6,71.9,73.2,71.7,387388
VGI,2025-06-23,71.6,71.0,71.9,70.1,526040
VGI,2025-06-24,71.2,72.0,72.5,71.2,289047
VGI,2025-06-25,72.2,71.9,72.7,71.7,376426
VGI,2025-06-26,72.2,72.1,72.6,71.8,277842
VGI,2025-06-27,72.3,73.6,74.0,72.2,882443
VGI,2025-06-30,73.6,74.3,75.2,73.5,586859
VGI,2025-07-01,74.7,73.2,74.8,73.0,617744
VGI,2025-07-02,73.2,73.5,73.7,73.0,430244
VGI,2025-07-03,73.5,74.0,74.7,73.0,641726
VGI,2025-07-04,74.1,75.2,75.6,73.8,990540
VGI,2025-07-07,75.5,75.3,77.0,75.1,806625
VGI,2025-07-08,75.5,75.7,75.7,75.5,53800
FOX,2025-06-02,61.6,61.67,61.67,60.87,60772
FOX,2025-06-03,61.67,61.47,61.8,61.34,144200
FOX,2025-06-04,61.47,62.4,63.2,61.47,205557
FOX,2025-06-05,62.4,62.67,62.8,62.2,213396
FOX,2025-06-06,62.67,62.2,63.0,62.2,253381
FOX,2025-06-09,64.0,62.9,65.0,62.5,171191
FOX,2025-06-10,62.9,62.9,63.1,62.7,67055
FOX,2025-06-11,63.0,64.9,66.0,62.7,169772
FOX,2025-06-12,65.0,64.5,65.5,64.5,40565
FOX,2025-06-13,64.8,63.4,64.8,63.0,96524
FOX,2025-06-16,63.4,63.9,64.4,63.4,89079
FOX,2025-06-17,64.4,63.7,64.4,63.4,36816
FOX,2025-06-18,63.7,62.9,64.0,62.5,70459
FOX,2025-06-19,63.2,62.9,63.2,62.7,36394
FOX,2025-06-20,62.9,62.0,62.9,61.3,84275
FOX,2025-06-23,61.9,61.5,61.9,60.5,44504
FOX,2025-06-24,61.5,61.8,62.5,61.5,38668
FOX,2025-06-25,62.0,62.7,63.2,62.0,70477
FOX,2025-06-26,62.9,62.1,62.9,62.0,23566
FOX,2025-06-27,62.6,62.7,63.1,62.5,99733
FOX,2025-06-30,62.9,63.2,63.5,62.8,78956
FOX,2025-07-01,63.9,62.8,64.2,62.5,59574
FOX,2025-07-02,63.0,62.9,63.0,62.2,34640
FOX,2025-07-03,63.0,62.5,63.1,62.3,60978
FOX,2025-07-04,62.6,63.5,64.0,62.2,81481
FOX,2025-07-07,63.6,63.3,64.4,63.1,61110
FOX,2025-07-08,63.7,63.5,63.7,63.5,3200
