ticker,time,open,close,high,low,volume
SPX,2025-05-05,5655.32,5650.38,5683.38,5634.48,2693789287
SPX,2025-05-06,5605.87,5606.91,5649.58,5586.04,2767164782
SPX,2025-05-07,5614.18,5631.28,5654.73,5578.64,3197894396
SPX,2025-05-08,5663.6,5663.94,5720.1,5635.38,3208687019
SPX,2025-05-09,5679.65,5659.91,5691.69,5644.15,2429494619
SPX,2025-05-12,5807.2,5844.19,5845.37,5786.08,3756162007
SPX,2025-05-13,5854.15,5886.55,5906.64,5845.02,3512934287
SPX,2025-05-14,5896.74,5892.58,5906.55,5872.11,3445232926
SPX,2025-05-15,5869.82,5916.93,5924.21,5865.16,3138351580
SPX,2025-05-16,5929.09,5958.38,5958.62,5907.36,2931804148
SPX,2025-05-19,5902.88,5963.6,5968.61,5895.69,2576639838
SPX,2025-05-20,5944.66,5940.46,5953.06,5909.26,2543562609
SPX,2025-05-21,5910.18,5844.61,5938.37,5830.91,3112417919
SPX,2025-05-22,5841.26,5842.01,5878.08,5825.82,2780782105
SPX,2025-05-23,5781.89,5802.82,5829.51,5767.41,2550252052
SPX,2025-05-27,5854.07,5921.54,5924.33,5854.07,2882838064
SPX,2025-05-28,5925.54,5888.55,5939.92,5881.88,2613506833
SPX,2025-05-29,5939.96,5912.17,5943.13,5873.8,2851903524
SPX,2025-05-30,5903.67,5911.69,5922.14,5843.66,4812538509
SPX,2025-06-02,5896.68,5935.94,5937.4,5861.43,2747394993
SPX,2025-06-03,5938.56,5970.37,5981.35,5929.0,2959610307
SPX,2025-06-04,5978.94,5970.81,5990.48,5966.11,2680331774
SPX,2025-06-05,5985.67,5939.3,5999.7,5921.2,3128216678
SPX,2025-06-06,5987.06,6000.36,6016.87,5978.63,2557851418
SPX,2025-06-09,6004.63,6005.88,6021.31,5994.18,2882903740
SPX,2025-06-10,6009.91,6038.81,6043.01,6000.28,2976909395
SPX,2025-06-11,6049.38,6022.24,6059.4,6002.32,2978585361
SPX,2025-06-12,6009.9,6045.26,6045.43,6003.88,2614508550
SPX,2025-06-13,6000.56,5976.97,6026.16,5963.21,3001801788
SPX,2025-06-16,6004.0,6033.11,6050.83,6004.0,2870307250
SPX,2025-06-17,6012.15,5982.72,6023.25,5974.8,2830518423
SPX,2025-06-18,5987.93,5980.87,6018.25,5971.89,2941500424
SPX,2025-06-20,5999.67,5967.84,6018.2,5952.56,5166023140
SPX,2025-06-23,5969.67,6025.17,6028.77,5943.23,3240747265
SPX,2025-06-24,6061.21,6092.18,6101.76,6059.25,3266927469
SPX,2025-06-25,6104.23,6092.16,6108.51,6080.09,2877946880
SPX,2025-06-26,6112.09,6141.02,6146.52,6107.27,3030187464
SPX,2025-06-27,6150.7,6173.07,6187.68,6132.35,4593035679
NEE,2025-05-05,67.0,66.1,67.03,65.88,7118165
NEE,2025-05-06,65.81,66.54,66.89,65.35,7943024
NEE,2025-05-07,66.26,67.36,67.98,65.97,9961743
NEE,2025-05-08,67.27,68.32,69.38,66.91,13030113
NEE,2025-05-09,68.68,70.31,70.49,68.45,17326215
NEE,2025-05-12,70.9,69.69,70.99,68.7,18943809
NEE,2025-05-13,70.07,72.11,72.48,69.96,22962507
NEE,2025-05-14,71.8,72.19,72.44,70.75,15238936
NEE,2025-05-15,73.0,74.55,74.83,72.45,17789930
NEE,2025-05-16,74.55,75.0,75.0,73.71,12829838
NEE,2025-05-19,74.22,73.86,74.25,73.16,14438389
NEE,2025-05-20,74.0,74.41,75.21,73.83,8046695
NEE,2025-05-21,74.07,71.54,74.34,71.36,16133074
NEE,2025-05-22,68.9,66.94,69.0,63.88,40207603
NEE,2025-05-23,67.01,67.76,67.95,65.97,17161105
NEE,2025-05-27,67.75,68.04,68.37,67.46,10910707
NEE,2025-05-28,67.89,67.21,68.15,66.83,7835739
NEE,2025-05-29,66.77,68.99,69.1,66.77,11571348
NEE,2025-05-30,68.8,70.64,70.69,68.5,18802728
NEE,2025-06-02,69.74,70.15,70.2,69.04,9366900
NEE,2025-06-03,70.3,70.95,71.08,69.86,11014328
NEE,2025-06-04,71.15,69.88,71.15,69.79,10894929
NEE,2025-06-05,70.3,71.5,72.0,69.75,10968314
NEE,2025-06-06,71.62,72.16,72.28,71.47,9286003
NEE,2025-06-09,72.23,71.9,72.46,71.32,7062809
NEE,2025-06-10,72.3,72.81,73.06,71.93,9887954
NEE,2025-06-11,72.83,73.0,73.48,72.56,12000202
NEE,2025-06-12,73.42,73.84,74.43,73.26,11022451
NEE,2025-06-13,73.79,74.78,75.25,73.39,13213697
NEE,2025-06-16,75.2,73.78,75.3,72.56,14545962
NEE,2025-06-17,73.33,71.86,73.62,70.45,12971295
NEE,2025-06-18,71.97,71.57,72.44,71.38,7203391
NEE,2025-06-20,71.87,71.53,72.56,71.5,15182943
NEE,2025-06-23,71.79,70.73,72.32,70.13,8671288
NEE,2025-06-24,71.02,71.4,71.6,70.68,9001465
NEE,2025-06-25,70.64,70.34,71.13,70.14,12839260
NEE,2025-06-26,70.4,70.99,71.2,70.29,8011224
NEE,2025-06-27,71.5,70.89,71.82,70.35,14275024
SO,2025-05-05,91.3,91.05,91.55,90.13,3572941
SO,2025-05-06,91.07,91.22,91.84,90.9,2995069
SO,2025-05-07,90.94,92.11,92.56,90.94,5011334
SO,2025-05-08,91.65,90.31,92.05,90.17,3711538
SO,2025-05-09,90.32,90.35,90.84,90.04,2982536
SO,2025-05-12,89.35,87.78,89.72,87.46,6666135
SO,2025-05-13,87.79,85.57,88.26,85.51,7041442
SO,2025-05-14,85.2,84.91,85.58,83.09,8015219
SO,2025-05-15,85.6,87.38,87.4,85.6,5255889
SO,2025-05-16,87.29,88.71,88.74,87.13,4181773
SO,2025-05-19,88.56,89.48,89.54,88.08,5997846
SO,2025-05-20,89.34,90.83,91.0,89.2,9612421
SO,2025-05-21,90.7,89.66,90.81,89.29,9104794
SO,2025-05-22,89.49,88.84,89.49,88.39,5055463
SO,2025-05-23,89.54,89.64,89.75,88.12,3129559
SO,2025-05-27,90.01,89.92,90.27,89.56,4316740
SO,2025-05-28,89.63,88.22,89.92,87.6,5218043
SO,2025-05-29,87.89,88.75,88.8,87.41,3670466
SO,2025-05-30,88.66,90.0,90.07,88.34,10682398
SO,2025-06-02,89.3,89.94,90.02,88.84,4338590
SO,2025-06-03,89.94,89.59,90.09,88.71,5353818
SO,2025-06-04,89.6,88.29,89.62,88.27,5816103
SO,2025-06-05,89.3,88.38,89.31,88.08,6725123
SO,2025-06-06,88.54,88.26,88.68,87.73,3995874
SO,2025-06-09,87.72,88.5,89.16,87.49,3907862
SO,2025-06-10,88.67,89.3,89.53,88.57,3969128
SO,2025-06-11,89.21,89.55,89.65,88.92,5151491
SO,2025-06-12,89.85,90.36,91.05,89.42,7122654
SO,2025-06-13,90.76,90.35,91.07,89.93,5059069
SO,2025-06-16,90.56,88.94,90.93,88.78,5374118
SO,2025-06-17,88.95,88.42,89.18,87.84,4413424
SO,2025-06-18,88.54,88.63,88.96,88.14,5189710
SO,2025-06-20,88.6,89.3,89.96,88.47,10746158
SO,2025-06-23,89.7,90.67,90.74,89.44,5907982
SO,2025-06-24,90.48,90.89,91.29,90.44,4558342
SO,2025-06-25,90.56,90.4,90.69,89.81,5548318
SO,2025-06-26,90.43,90.35,91.0,89.47,6003366
SO,2025-06-27,90.24,90.9,91.3,90.19,5228166
DUK,2025-05-05,122.12,120.75,122.16,120.24,3875416
DUK,2025-05-06,122.01,122.94,124.17,121.52,3959073
DUK,2025-05-07,122.55,122.6,123.37,121.67,3466968
DUK,2025-05-08,122.02,120.0,122.44,119.82,3571263
DUK,2025-05-09,120.24,120.33,120.49,119.37,3037100
DUK,2025-05-12,119.01,115.85,120.32,115.44,5661202
DUK,2025-05-13,115.98,113.07,116.04,113.05,7359372
DUK,2025-05-14,113.07,112.46,113.19,111.22,4203248
DUK,2025-05-15,113.57,115.94,116.08,113.37,4177738
DUK,2025-05-16,115.06,116.26,116.3,114.59,2966938
DUK,2025-05-19,116.06,116.99,117.12,115.75,2772973
DUK,2025-05-20,116.68,117.31,117.83,116.5,4459366
DUK,2025-05-21,117.3,116.44,117.65,116.06,2770155
DUK,2025-05-22,116.6,115.57,116.69,114.79,4702640
DUK,2025-05-23,116.72,116.49,116.97,114.86,2683839
DUK,2025-05-27,116.88,116.38,116.91,116.0,3742289
DUK,2025-05-28,116.0,114.45,116.27,113.97,2798106
DUK,2025-05-29,113.9,115.45,115.59,113.39,2292944
DUK,2025-05-30,115.45,117.72,117.88,114.83,8078757
DUK,2025-06-02,117.01,117.23,117.66,116.33,2820393
DUK,2025-06-03,117.34,116.73,117.6,115.51,2609623
DUK,2025-06-04,116.79,115.98,117.68,115.62,3288328
DUK,2025-06-05,116.31,115.74,116.31,115.34,2443100
DUK,2025-06-06,115.58,115.23,116.1,114.76,2094723
DUK,2025-06-09,114.71,115.47,116.4,114.4,2407446
DUK,2025-06-10,115.59,116.33,116.59,114.85,2095491
DUK,2025-06-11,116.28,116.35,116.59,115.86,1929742
DUK,2025-06-12,116.78,117.28,117.58,116.44,2432533
DUK,2025-06-13,117.5,116.86,118.34,116.54,2789502
DUK,2025-06-16,117.25,115.4,117.7,114.83,3276243
DUK,2025-06-17,115.62,114.79,115.68,113.66,2344116
DUK,2025-06-18,114.9,114.58,114.94,114.03,2937900
DUK,2025-06-20,114.86,115.4,116.15,114.68,6203108
DUK,2025-06-23,115.94,116.97,117.29,115.78,2440764
DUK,2025-06-24,116.72,116.95,117.55,116.0,2477953
DUK,2025-06-25,117.96,115.95,117.96,115.8,2966371
DUK,2025-06-26,116.02,116.25,116.77,115.35,3143566
DUK,2025-06-27,116.15,116.92,117.8,116.1,3578702
CEG,2025-05-05,243.27,248.27,250.0,241.46,3117814
CEG,2025-05-06,258.83,273.82,279.89,256.12,7195571
CEG,2025-05-07,277.36,268.12,278.52,264.66,5168127
CEG,2025-05-08,271.75,270.59,273.98,265.07,2862261
CEG,2025-05-09,272.07,271.37,274.95,266.06,3245909
CEG,2025-05-12,286.36,285.28,291.99,283.45,4744922
CEG,2025-05-13,280.47,291.52,296.17,279.19,3651083
CEG,2025-05-14,291.52,288.15,292.0,282.93,3129278
CEG,2025-05-15,284.61,284.4,288.72,283.28,2187286
CEG,2025-05-16,286.59,291.12,291.17,284.2,2104914
CEG,2025-05-19,283.35,294.02,294.37,282.0,1972673
CEG,2025-05-20,292.56,292.4,293.03,289.67,1481307
CEG,2025-05-21,288.27,287.11,292.21,285.21,2040947
CEG,2025-05-22,285.19,291.47,295.2,282.72,2390783
CEG,2025-05-23,298.64,297.49,302.6,293.11,5373279
CEG,2025-05-27,303.86,309.06,310.26,296.27,3611518
CEG,2025-05-28,309.45,308.05,313.08,306.66,2512000
CEG,2025-05-29,313.88,303.37,314.5,300.1,2712076
CEG,2025-05-30,301.44,306.15,306.5,299.26,3656129
CEG,2025-06-02,306.89,313.43,313.9,304.57,2097119
CEG,2025-06-03,342.0,313.03,342.0,309.5,10696101
CEG,2025-06-04,304.0,299.54,310.41,298.94,4966758
CEG,2025-06-05,299.24,289.88,302.0,289.36,4678396
CEG,2025-06-06,293.58,298.8,299.77,286.0,3735262
CEG,2025-06-09,300.7,299.66,308.82,297.01,2997382
CEG,2025-06-10,300.0,291.02,300.5,287.71,3374298
CEG,2025-06-11,296.83,292.19,298.47,289.8,2751423
CEG,2025-06-12,290.11,300.38,301.32,289.08,2083974
CEG,2025-06-13,297.36,296.89,299.95,294.09,1525901
CEG,2025-06-16,300.0,308.01,309.96,300.0,2592698
CEG,2025-06-17,307.82,305.7,313.54,302.7,2158052
CEG,2025-06-18,305.0,306.43,309.54,303.25,1451471
CEG,2025-06-20,307.53,304.92,308.2,302.69,4194840
CEG,2025-06-23,306.0,315.21,315.79,304.69,2314517
CEG,2025-06-24,317.94,320.66,324.31,316.85,2384956
CEG,2025-06-25,322.01,315.14,323.64,314.86,2263908
CEG,2025-06-26,317.0,322.51,323.6,314.73,2192429
CEG,2025-06-27,327.9,320.17,328.44,317.8,3689663
GVE,2025-05-05,392.0,401.1,403.8,390.21,2296914
GVE,2025-05-06,394.57,401.23,402.64,392.12,2242650
GVE,2025-05-07,400.0,406.81,407.29,397.01,2489492
GVE,2025-05-08,410.0,394.0,413.75,393.86,3346409
GVE,2025-05-09,396.25,399.26,399.78,387.03,2383667
GVE,2025-05-12,415.0,416.63,418.8,408.82,2989910
GVE,2025-05-13,420.91,433.33,444.0,420.0,4769742
GVE,2025-05-14,438.92,432.84,440.34,431.82,2577166
GVE,2025-05-15,430.17,426.97,432.79,425.39,2954267
GVE,2025-05-16,431.0,428.06,431.46,423.1,2603753
GVE,2025-05-19,424.5,446.6,447.44,421.64,3128744
GVE,2025-05-20,443.78,450.04,451.36,442.56,2756722
GVE,2025-05-21,447.0,453.03,463.0,446.5,3932393
GVE,2025-05-22,453.0,458.82,464.7,448.45,2713840
GVE,2025-05-23,460.01,464.39,469.81,458.79,3571634
GVE,2025-05-27,471.64,471.51,476.01,466.0,2942610
GVE,2025-05-28,468.54,485.01,487.4,467.5,3318071
GVE,2025-05-29,487.25,471.17,489.13,462.0,4299359
GVE,2025-05-30,470.0,472.98,473.79,463.34,5092535
GVE,2025-06-02,475.0,485.16,486.28,472.49,2514381
GVE,2025-06-03,494.0,492.97,500.72,485.0,3476868
GVE,2025-06-04,493.73,488.13,499.43,486.51,2193558
GVE,2025-06-05,491.07,484.31,493.87,479.54,2448501
GVE,2025-06-06,486.78,485.0,488.95,478.0,2101070
GVE,2025-06-09,492.0,480.0,492.31,479.8,2346890
GVE,2025-06-10,482.36,465.31,482.69,458.65,3944389
GVE,2025-06-11,469.52,483.47,484.33,464.0,3100433
GVE,2025-06-12,478.81,487.67,489.71,478.1,2431914
GVE,2025-06-13,477.68,478.45,484.63,474.21,2433901
